ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
VBF
TAP
ACET
ACG
ACI
IEP
RAMP
ADBE
ADI
ADM
ADX
AE
AEM
AEG
AEP
AEPI
AES
AET
AFL
ATAX
AGCO
AGN
HES
AIG
AIN
AIR
AJG
AKRX
ALU
ALCO
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAT
AMD
AME
TWX
AVD
AMGN
TVTY
AMSC
AMSW_A
AMWD
AN
ANAT
ANN
AON
AP
APA
APAG_F
CLFD
APC
APD
APH
APOG
ATU
AIRM
ARG
AAN
AROW
ARW
ASA
ASB
ASBI
ASEI
ASGN
ASH
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATW
AU
ADP
AMAG
AVP
AVT
AVHI
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
BCE
BCR
BCS
INSI
BDL
BDX
BEAV
BEN
BF_A
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BKT
BCPC
NCS
OIBR
BLL
BLX
BMI
BMS
BMTC
BMY
BNS
BOBE
BOH
BOKF
BXS
BONT
BOOM
BPL
BPOP
BPT
BRC
BRK_A
BRO
BSET
BSTC
BSX
BTX
BT
MTRN
PTVC_B
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CAS
CASY
CAT
CATY
CB
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CDI
CAH
CDNS
CECE
CEF
CELG
CVM
CERN
CET
CFR
CGNX
CHCO
CHD
CKP
CHFC
CHN
CPK
CI
CINF
CIA
CKEC
CKH
CL
CLC
CDZI
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMCS_K
CMK
MOC
CMO
CRK
CMS
CMTL
CNA
CNW
CNL
CNMD
CMD
JNP
COG
COHU
COHR
COKE
COLB
COO
COST
COT
CP
CPB
CPF
CPSS
CQB
CR
CRH
CRRC
CRS
CRT
CRUS
CRVL
CSC
CSCO
CSL
CSS
CSWC
CSX
CTAS
CTB
CTL
CTO
CTS
CTWS
CUB
CULP
CMI
CUZ
CVBF
CVC
CVR
TSI
CW
CWT
CX
CXE
CXH
CY
CYN
FTR
D
DBD
ASNA
DCI
DCO
DD
DDS
DE
GURE
DGII
CVA
DHR
DIA
DIOD
DIS
DJCO
DLX
TGA
DNB
DNP
RRD
DOV
DOW
DRE
LCII
DHI
DSM
UFS
DTE
DUC
DUK
DVN
ATGE
DWSN
DXYN
DY
EAT
EV
EBF
ECL
ECOL
ED
EDE
EDUC
EFII
EFX
EGN
EGP
ELP
ELRC
ELY
EMC
EMCI
EMF
EML
EMR
ENZ
ENZN
EOG
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXAR
EXPD
EZPW
F
OPY
CLGX
FARM
FAST
FAX
FNB
FBNC
FC
FCE_A
FCF
FCNC_A
FCO
M
FDO
FDX
FELE
FFBC
FFKT
FBP
FICO
FINL
FISV
FITB
FLIC
FLO
FLXS
FMBI
FMC
FOE
S
FONR
NEE
FRED
FRME
FRT
FSS
FSTR
FUL
FULT
FUN
FUND
FUR
GAB
GAM
GBCI
GBL
GVA
GCH
TGNA
BGC
GCO
GD
GE
INO
RHP
GF
AXLL
GGG
GHM
GIB
GIGA
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GLF
GATX
GNCM_A
GNI
GNTX
GPC
GPS
GRA
GRC
GSBC
GT
GTY
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HFFC
HNGR
HIFS
HILL
TRIB
HL
HMC
HMN
HMSY
HFC
HOLX
HOT
HOV
HP
HQH
HQL
HRB
EHC
HRL
EQC
HRS
HSC
HSY
HTCH
HTLD
HTR
HUB_A
HUBB
HUM
HURC
HWKN
HPQ
HXL
HYB
IAF
IBCP
IBM
ICA
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IFF
TILE
IG
IGT
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
INDB
TCX
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IRF
ISH
ISIG
IONS
ITW
IVC
IX
JBHT
JBSS
JCI
JCP
JEC
JJSF
JKHY
JNJ
JOB
JOF
K
KAMN
KBAL
KBH
KCLI
KELY_A
KEX
KEY
KF
KHI
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMM
KMT
KO
KOPN
KR
KSS
KSU
KTF
KYO
LABL
LAKE
LANC
LAWS
LAYN
LCUT
LDL
LDR
AXGN
LEE
LEG
LEN
LEO
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LNC
LNCE
EZCH
LOW
LPX
LRCX
LXU
LSCC
LTC
LB
L
XCRA
JEF
LUV
LUX
LWAY
NBBC
LYTS
LZB
MAG
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
MCA
MKC
MCD
MCR
MDC
MDP
MDR
MDT
MDU
MED
MEG
MEN
MENT
MEOH
MERC
CVS
MEI
MFC
MFI
MFM
MGA
MGF
MGM
MGIC
MGRC
SPGI
MLR
MIN
MITK
MIY
MLAB
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNI
MNRO
MNR
MO
MOD
MOG_A
MHK
RT
MSI
MQT
MQY
MCS
MCY
MRK
MRO
MRTN
MRVC
MSB
MSCC
MSEX
MSFT
MSM
POWR
MTG
MTRX
MTS
MTSC
MTB
MTX
MU
MUR
MUS
MVF
MXF
MXIM
MXWL
MYC
MYD
MYE
MYF
MYI
MYL
MYN
NAC
NAN
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NCA
NE
NDSN
NEM
NEOG
NAVB
NRT
NEWP
NFG
NHC
NHI
NI
NIO
NJR
NKE
NMA
THC
NMO
NNN
JWN
NOC
NPBC
NPF
NPI
NPK
NPM
NPP
NR
NQI
NQM
NQP
NQS
NQU
NRIM
NSC
NSSC
NTP
NTRS
ES
NUE
NUM
NUV
NVO
NVR
NWL
NWLI
NWN
TFCF
NXP
NYT
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OLP
OMC
OMI
ORB
ORBK
ORCL
ORI
OSK
OTTR
OXM
OXY
PHX
PRK
PATK
FCFS
PAYX
PBCT
PBI
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PDCE
PFE
PG
PGR
PH
RNST
PHII_K
PHG
PHI
PHM
PIM
PIR
PKD
PKE
PKY
PLAB
PLL
PLXS
RDNT
PMFG
PMM
PTC
PNC
PNM
PNR
PNW
PNY
POM
FIZZ
POT
POWL
PPG
PPL
PPR
PPT
PRCP
PRGO
PRGS
PL
PSB
WTR
PT
PAR
PTSI
PVH
PVAC
CSH
PWR
PX
ARGO
KWR
QCOM
QDEL
NVLN
NXGN
ZQK
R
RAD
RAVN
RBC
DORM
RDC
REFR
REGN
RELL
RENT
RES
REXI
RGEN
RGS
RGLD
RGR
RHI
RJF
RLI
RTK
ROG
ROK
ROL
ROP
ROST
RPM
RTI
RTN
RIO
RVT
RYL
SAFM
BSAC
SSL
T
NEON
SBR
SBUX
SCE_PRB
SCE_PRC
SCG
SCHW
SCHL
SCL
SCLN
SMG
SEB
SEE
SEIC
SF
SFE
SFNC
SFY
SGC
SGL
SHLM
ICON
SHW
SIAL
SIGI
SIGM
STC
SIVB
SJI
JOE
SJT
SJW
SKYW
SLB
SLM
AOS
SMTC
SMP
SMRT
SNA
SNE
PII
SNPS
SNV
SO
SONC
SON
SOR
SPA
SPAR
TRV
CAA
SPLS
SPNC
SPXC
