ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
VBF
TAP
ACET
ACG
ACI
ACO
IEP
RAMP
ADBE
ADI
ADM
ADX
AE
AEM
AEG
AEP
AEPI
AES
AET
AFL
ATAX
AGCO
AGN
AM
HES
AIG
AIN
AIR
AJG
AKRX
ALU
ALCO
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAT
BEAM
AMD
AME
TWX
AVD
AMGN
TVTY
AMLN
AAMRQ
AMSC
AMSW_A
AMWD
AN
ANAT
ANEN
ANN
AON
AP
APA
APAG_F
CLFD
APC
APD
APH
APOG
ATU
AIRM
ARG
AAN
AROW
ARW
ASA
ASB
ASEI
ASGN
ASH
ASMI
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATW
ATX
AU
ADP
AMAG
AVP
AVT
AVHI
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
OMX
BCE
BCR
BCS
INSI
BDX
BEAV
BEN
BF_A
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BKR
BKT
BLC
BCPC
NCS
OIBR
BLL
BLX
BMC
BMI
BMS
BMTC
BMY
BNA
BNHN
BNS
BOBE
BOH
BOKF
BXS
BONT
BOOM
BPL
BPOP
BPT
BRC
BRE
BRK_A
BRO
BRY
BSD
BSET
BSP
BSX
BTX
BT
MTRN
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CAS
CASC
CASY
CAT
CATY
CB
CRBC
CBE
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CDI
CAH
CDNS
CECE
CEF
CELG
CVM
CERN
CET
CFR
CGNX
AEF
CHCO
CHD
CKP
CHFC
CHN
CPK
CHRS
CHUX
CI
CINF
CIA
CKEC
CKH
CL
CLC
CDZI
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMCS_K
CMO
CMO_PRBCL
CRK
CMS
CMTL
CMU
CNA
CNW
CHG
CNL
CNMD
CMD
JNP
COG
COHU
COHR
COKE
COLB
COO
COST
COT
CP
CPB
CPF
CPSS
CPWR
CPY
CQB
CR
CRDN
CRED
CRH
CRRC
CRS
CRT
CRUS
CRVL
CSC
CSCO
CSL
CSS
CSWC
CSX
CTAS
CTB
CTL
CTS
CTWS
CUB
CULP
CMI
CUZ
CV
CVBF
CVC
CVV
TSI
CVH
CW
CWT
CX
CXE
CY
CYAN
CYE
CYN
FTR
D
DBD
ESCR
ASNA
DCI
DCO
DD
DDS
DE
GURE
DGII
CVA
DHR
DIA
DIOD
DIS
DFG
DLX
TGA
DMF
DNB
DNP
RRD
DOV
DOW
DRCO
DRE
LCII
DHI
DSM
UFS
DTE
DTF
DUC
DUK
DUSA
DVN
ATGE
DWSN
DY
EAT
EV
EBF
ECL
ECOL
ED
EDE
EFII
EFX
EGN
EGP
EK
ELN
ELP
ELRC
ELY
EMC
EMF
EMR
ENER
KMP
ENZ
ENZN
EOG
EP
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ABE
ETN
ETR
EXAR
EXPD
EZPW
F
OPY
CLGX
FARM
FAST
FAX
FNB
FBNC
FCE_A
FCF
FCNC_A
M
FDO
FDX
FELE
FFBC
FFCH
FBP
FICO
FINL
FISV
FITB
FLO
FLOW
FLXS
FMBI
FMC
FOE
FST
FONR
NEE
FRED
FRME
FRS
FRT
FRX
FSII
FSS
FSTR
FT
FUEL
FUL
FULT
FUN
FUR
FWLT
GAB
GAM
GBCI
GBL
GVA
GCH
TGNA
BGC
GCO
GD
GE
INO
GEOI
RHP
GF
AXLL
GGG
GHM
GIB
GIII
GILD
GIM
GIS
GK
GRZ
OUTD
GLT
GLW
GSK
GLF
GATX
GNCM_A
GNI
GNTX
GPC
GPS
GR
GRA
GRC
GSBC
GT
GTSI
GTY
GV
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HGIC
HNGR
TURN
HIS
HIT
HITK
TRIB
HL
HMA
HMC
HMN
HMSY
HNZ
HFC
HOLX
INCB
HOT
HOV
HP
HQH
HQL
HRB
EHC
HRL
EQC
HRS
HSC
HSY
HTCH
HTLD
HTR
HUBB
HUM
HURC
HWKN
HPQ
HXL
HYB
IAF
IBM
ICA
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IF
IFF
TILE
IGT
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
IMT
INDB
TCX
AEGN
INT
INTC
IP
IPG
IO
IQI
IQT
IR
IRF
ISH
IONS
ITW
IVC
IX
EPHC
JBHT
JBSS
JCI
JCP
JEC
JHI
JJSF
JKHY
JNJ
JNY
JOF
K
KAMN
KBAL
KBH
KDN
KELY_A
KEX
KEY
KF
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMM
KMT
KO
KOPN
KR
KSM
KSS
KSU
KSWS
KTCC
KTF
KUB
KV_A
KYO
LABL
LANC
LAWS
LAYN
LDL
LDR
LEE
LEG
LEN
LEO
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LMLP
LNC
LNCE
LNCR
EZCH
LOW
LPX
LRCX
LXU
LSCC
LSI
LTC
LB
L
XCRA
LUFK
JEF
LUV
LUX
LZB
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
PC
MCA
MKC
MCD
MCR
MCRS
MDC
MDP
MDR
MDT
MDU
MED
MEDW
MEG
MEN
MENT
MEOH
MERC
CVS
MEI
MAY
MFC
MFM
MFT
MGA
MGF
MGM
MGIC
MGRC
SPGI
MLR
MIN
MITK
MIY
MLAB
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNI
MNRO
MNR
MO
MOD
MOG_A
MHK
MOLX
MOLX_A
RT
MSI
MPA
MPR
MQT
MQY
MCS
MCY
MRK
MRO
MRTN
MSB
MSCC
MSEX
MSF
MSFT
MSM
MSON
MSW
POWR
MTG
MTRX
MTSC
MTB
MTX
MU
MUR
MUS
MVF
MXF
MXIM
MXWL
MYC
MYD
MYE
MYF
MYI
MYJ
MYL
MYM
MYN
NAC
NAFC
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NCA
NCP
NE
NDSN
NEM
NEOG
NAVB
NRT
NEWP
NFG
NHC
NHI
NI
NIF
NIO
NJR
NKE
NMA
THC
NMO
NNN
JWN
NOC
NOIZ
NPBC
NPF
NPI
NPK
NPM
NPP
NR
NQC
NQI
NQJ
NQM
NQN
NQP
NQS
NQU
NSC
NTP
NTRS
ES
NUC
NUE
NUN
NUV
NVC
NVLS
NVN
NVO
NVR
NWK
NWL
NWLI
NWN
TFCF
NXQ
NYT
NZT
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OLP
OMC
OMI
ORB
ORBK
ORCL
ORI
OSG
OSK
OTTR
OXM
OXY
PAI
PRK
PARL
PATK
FCFS
PAYX
PBCT
PBI
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PDCE
PFD
PFE
PFO
PG
PGR
PH
RNST
PHII_K
PHG
PHI
PHM
PIM
PIR
PKD
PKE
PKY
PLAB
PLFE
PLL
PLXS
PMFG
PMM
PTC
PNC
PNM
PNNW
PNR
PNW
PNY
POM
FIZZ
POT
POWL
PPG
PPL
PPR
PPT
PRGO
PRGS
PL
PSB
WTR
GBG
PT
PVH
PVAC
CSH
PWR
PX
ARGO
KWR
QCOM
QDEL
NVLN
NXGN
ZQK
R
RAD
RAVN
RBC
DORM
RDC
HTSI
REGN
RELL
RENT
RES
RGEN
RGS
RGLD
RGR
RHI
QUMU
RJF
