ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
TAP
ACET
ACG
ACI
ACO
RAMP
ADBE
ADI
ADM
ADX
AE
AEM
AEG
AEP
AEPI
AES
AET
AFL
ATAX
AGCO
AGN
AM
HES
AIG
AIN
AIR
AJG
AKRX
ALU
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAT
BEAM
AMD
AME
TWX
AVD
AMGN
TVTY
AMLN
AAMRQ
AMSC
AMWD
AN
ANAT
ANEN
ANN
AON
APA
APC
APD
APH
APOG
ATU
AIRM
ARG
AAN
ARW
ASA
ASB
ASEI
ASGN
ASH
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATW
AU
ADP
AMAG
AVP
AVT
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
OMX
BCE
BCR
BCS
BDX
BEAV
BEN
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BKT
BLC
BCPC
NCS
OIBR
BLL
BLX
BMC
BMI
BMS
BMY
BNHN
BNS
BOBE
BOH
BOKF
BXS
BONT
BPL
BPOP
BPT
BRC
BRE
BRK_A
BRO
BRY
BSX
BTX
BT
MTRN
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CAS
CASC
CASY
CAT
CATY
CB
CRBC
CBE
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CAH
CDNS
CEF
CELG
CERN
CFR
CGNX
CHCO
CHD
CKP
CHN
CPK
CHRS
CHUX
CI
CINF
CKEC
CKH
CL
CLC
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMCS_K
CMO
CRK
CMS
CMTL
CNA
CNW
CHG
CNL
CNMD
CMD
JNP
COG
COHR
COLB
COO
COST
COT
CP
CPB
CPWR
CQB
CR
CRDN
CRED
CRH
CRS
CRUS
CRVL
CSC
CSCO
CSL
CSX
CTAS
CTB
CTL
CTWS
CUB
CMI
CUZ
CV
CVBF
CVC
CVV
CVH
CW
CWT
CX
CY
CYN
FTR
D
DBD
ASNA
DCI
DD
DDS
DE
DGII
CVA
DHR
DIA
DIOD
DIS
DFG
DLX
TGA
DNB
DNP
RRD
DOV
DOW
DRE
LCII
DHI
UFS
DTE
DUK
DUSA
DVN
ATGE
DWSN
DY
EAT
EV
ECL
ECOL
ED
EDE
EFII
EFX
EGN
EGP
EK
ELN
ELP
ELY
EMC
EMR
ENER
KMP
ENZN
EOG
EP
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXPD
EZPW
F
CLGX
FAST
FAX
FNB
FCE_A
FCF
FCNC_A
M
FDO
FDX
FELE
FFBC
FBP
FICO
FINL
FISV
FITB
FLO
FMBI
FMC
FOE
FST
FONR
NEE
FRED
FRT
FRX
FSII
FSS
FSTR
FUL
FULT
FUN
FUR
FWLT
GAB
GBCI
GVA
GCH
TGNA
BGC
GCO
GD
GE
GEOI
RHP
AXLL
GGG
GHM
GIB
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GLF
GATX
GNCM_A
GNI
GNTX
GPC
GPS
GR
GRA
GRC
GT
GTY
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HGIC
HNGR
HIT
HITK
TRIB
HL
HMA
HMC
HMN
HMSY
HNZ
HFC
HOLX
HOT
HOV
HP
HQH
HRB
EHC
HRL
EQC
HRS
HSC
HSY
HTLD
HTR
HUBB
HUM
HPQ
HXL
IBM
ICA
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IFF
TILE
IGT
DIN
IIVI
IMGN
IMO
INDB
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IRF
IONS
ITW
IVC
EPHC
JBHT
JBSS
JCI
JCP
JEC
JJSF
JKHY
JNJ
JNY
K
KAMN
KBAL
KBH
KDN
KELY_A
KEX
KEY
KF
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMT
KO
KR
KSS
KSU
KTCC
KTF
KUB
KV_A
LANC
LAYN
LDR
LEG
LEN
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LMLP
LNC
LNCE
LNCR
EZCH
LOW
LPX
LRCX
LXU
LSCC
LSI
LTC
LB
L
XCRA
LUFK
JEF
LUV
LUX
LZB
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
PC
MCA
MKC
MCD
MCR
MCRS
MDC
MDP
MDR
MDT
MDU
MED
MEDW
MENT
MEOH
MERC
CVS
MFC
MGA
MGM
MGIC
MGRC
SPGI
MIN
MITK
MLHR
MLI
MMC
MMM
MMSI
MMU
MSA
MNI
MNRO
MNR
MO
MOD
MOG_A
MHK
MOLX
MOLX_A
RT
MSI
MQY
MCS
MCY
MRK
MRO
MSB
MSCC
MSFT
MSM
MSW
MTG
MTRX
MTSC
MTB
MTX
MU
MUR
MVF
MXIM
MXWL
MYD
MYE
MYI
MYL
MYN
NAFC
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NE
NDSN
NEM
NEOG
NAVB
NEWP
NFG
NHI
NI
NIO
NJR
NKE
NMA
THC
NMO
NNN
JWN
NOC
NOIZ
NPBC
NPI
NPK
NPM
NPP
NR
NQM
NQS
NQU
NSC
NTP
NTRS
ES
NUE
NUV
NVLS
NVO
NVR
NWL
NWN
TFCF
NYT
NZT
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OMC
OMI
ORB
ORBK
ORCL
ORI
OSG
OSK
OTTR
OXM
OXY
PRK
PATK
FCFS
PAYX
PBCT
PBI
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PDCE
PFE
PG
PGR
PH
RNST
PHG
PHI
PHM
PIR
PKD
PKY
PLAB
PLFE
PLL
PLXS
PMFG
PTC
PNC
PNM
PNR
PNW
PNY
POM
POT
POWL
PPG
PPL
PPR
PPT
PRGO
PRGS
PL
PSB
WTR
GBG
PT
PVH
PVAC
CSH
PWR
PX
ARGO
KWR
QCOM
QDEL
NVLN
NXGN
ZQK
R
RAD
RAVN
RBC
DORM
RDC
HTSI
REGN
RES
RGEN
RGS
RGLD
RGR
RHI
RJF
RLI
RTK
RBN
ROG
ROK
ROL
ROP
ROST
RPM
RTI
RTN
RIO
RVT
RYL
SAFM
BSAC
SSL
T
NEON
SBR
SBUX
SCG
SCHW
SCHL
SCL
SCLN
SMG
SEB
SEE
SEH
SEIC
SF
SFD
SFY
SHFL
SHLM
ICON
SHW
SI
SIAL
SIGI
SIGM
STC
SIVB
SJI
JOE
SJT
SKYW
SLB
HSH
SLM
AOS
SMTC
SMP
SMSC
SNA
SNE
SNFC_A
PII
SNPS
SNV
SO
SONC
SON
TRV
CAA
SPLS
SPNC
SPXC
NVE
SCI
SSP
STAA
STT
SAN
STEC
STEI
STI
STJ
STKL
STR
STE
SYK
STSA
SUG
TLRD
SUN
SUP
SUSQ
SVU
SWK
SWN
SWX
SWY
SXI
SYMC
SYY
TAC
TNC
TARO
TCF
TCO
TMP
TWIN
TDS
TDW
TDY
TE
TECD
TECH
TEF
TER
TEVA
TEX
TFX
TG
TEN
THO
TIF
TIN
TJX
TKLC
TGB
TKR
TLAB
TISI
TMK
TMO
TMX
TNB
TOL
TOT
TM
TR
TRC
ZAZA
TRH
TRMB
TRMK
TRN
TROW
TRP
TRST
CTG
ANDV
TSS
TTC
TTI
TXI
TXN
TXT
TY
JCI
TYL
TSN
OUBS
UBSI
UDR
UGI
UAM
UHS
UHT
UIL
UIS
UL
UN
UNF
UNH
KMPR
UNM
UNP
UNT
URS
USA
USG
