ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
VBF
TAP
ACET
ACG
ACI
ACO
IEP
ACV
RAMP
ADBE
ADI
ADM
ADX
AEM
AEG
AEP
AEPI
AES
AET
AFL
ATAX
AGCO
AGN
AM
HES
AIB
AIG
AIN
AIR
AJG
AKRX
ALU
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAC
AMAT
BEAM
AMD
AME
TWX
AVD
AMGN
TVTY
AMLN
AMN
AAMRQ
AMSC
AMSW_A
AN
ANAT
ANEN
ANN
AON
AP
APA
APAG_F
CLFD
APC
APD
APH
API
APOG
ATU
APX
AIRM
ARG
AAN
AROW
ARTG
ARW
ASA
ASB
ASEI
ASGN
ASGR
ASH
ASMI
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATW
ATX
AU
ADP
AMAG
AVP
AVT
AVHI
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
OMX
BCE
BCR
BCS
INSI
BDX
BEAV
BEC
BEN
BEZ
BF_A
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BKR
BKT
BLC
BCPC
NCS
OIBR
BLL
BLU
BLUD
BLX
BMC
BMI
BMS
BMTC
BMY
BNA
BNS
BOBE
BOH
BOKF
BXS
BONT
BOOM
BPL
BPOP
BPT
BRC
BRE
BRK_A
BRN
BRO
BRY
BSP
BSTC
BSX
BTX
BT
MTRN
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CAS
CASC
CASY
CAT
CATY
CB
CRBC
CBE
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CDI
CAH
CDNS
CEF
CELG
CVM
CEPH
CERN
CET
CFR
CGNX
AEF
CHCO
CHD
CKP
CHFC
CHN
CPK
CHRS
CHUX
CI
CINF
CIA
CKEC
CKH
CL
CLC
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMCS_K
CMO
CMO_PRBCL
CRK
CMS
CMTL
CNA
CNW
CHG
CNL
CNMD
CMD
JNP
COG
COHU
COHR
COKE
COLB
COO
COST
COT
CP
CPB
CPF
CPWR
CPY
CQB
CR
CRD_A
CRD_B
CRDN
CRH
CRRC
CRS
CRT
CRUS
CRVL
CSC
CSCO
JCS
CSL
CSS
CSWC
CSX
CTAS
CTB
CTL
CTO
CTS
CTWS
CUB
CULP
CMI
CUZ
CV
CVBF
CVC
CVV
TSI
CVH
CW
CWT
CX
CXE
CY
CYE
CYN
FTR
D
DBD
ESCR
ASNA
DCI
DCO
DD
DDS
DE
GURE
DGII
CVA
DHR
DIA
DIOD
DIS
DFG
DLX
TGA
DNB
DNEX
DNP
RRD
DOV
DOW
DPL
DRCO
DRE
LCII
DHI
LCRD
DSM
UFS
DTE
DUC
DUK
DUSA
DVN
ATGE
DWSN
DY
EAT
EV
EBF
ECL
ECOL
ED
EDE
ED_PRACL
EFII
EFX
EGN
EGP
EK
ELN
ELP
ELRC
ELY
EMC
EMF
EMR
ENER
KMP
ENZ
ENZN
EOG
EP
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXAR
EXPD
EZPW
F
GLCH
OPY
CLGX
FARM
FAST
FAX
FNB
FBNC
FC
FCE_A
FCF
FCNC_A
FCO
M
FDO
FDX
FEIM
FELE
FFBC
FFCH
FBP
FICO
FINL
FISV
FITB
FLO
FLOW
FMBI
FMC
FOE
FST
NEE
FRD
FRED
FRME
FRT
FRX
FSII
FSS
FSTR
FT
FDI
FUL
FULT
FUN
FUR
FWLT
GAB
GAM
GAS
GBCI
GBE
GBL
GVA
GCH
TGNA
BGC
GCO
GD
GE
INO
GENZ
GEOI
RHP
GF
AXLL
GGG
GHM
GIB
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GLF
GATX
GNCM_A
GNI
GNTX
GPC
GPS
GR
GRA
GRB
GRC
GROW
GSBC
GT
GTY
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HGIC
HNGR
HH
TURN
HILL
HIT
HITK
TRIB
HL
HMA
HMC
HMN
HMSY
HNZ
HNZ_PR
HFC
HOLX
HOT
HOV
HP
HQH
HQL
HRB
EHC
HRL
HRLY
EQC
HRS
HSC
HSY
HTCH
HTLD
HTR
HUBB
HUM
HURC
HWKN
HPQ
HXL
HYB
IAF
IBCP
IBM
ICA
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IF
IFF
TILE
IGT
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
IMT
INDB
INPH
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IRF
ISH
ISIG
IONS
ISYS
ITW
IVC
IX
EPHC
JBHT
JCI
JCP
JEC
JEQ
JHI
JJSF
JKHY
JNJ
JNY
JOF
K
KAMN
KBH
KCLI
KDN
KELY_A
KEX
KEY
KF
KHI
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMM
KMT
KO
KOPN
KR
KSS
KSU
KSWS
KTF
KUB
KV_A
KV_B
KYO
LABL
LANC
LAWS
LAYN
LB
LCUT
LDL
LDR
LEE
LEG
LEN
LEO
LFUS
SR
LGL
LNN
KATE
LLTC
LLY
LM
LMLP
LNC
LNCE
LNCR
EZCH
LOJN
LOW
LPX
LRCX
LXU
LSCC
LSI
LTC
LB
L
XCRA
LUFK
JEF
LUV
LUX
LYTS
LZ
LZB
MAG
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
PC
MCA
MKC
MCD
MCR
MCRS
MDC
MDCI
MDP
MDR
MDT
MDU
MED
MEDQ
MEG
MEN
MENT
MEOH
MERC
CVS
MEI
MAY
MFC
MFM
MFT
MGA
MGF
MGM
MGIC
MGRC
SPGI
MLR
MIN
MITK
MITSY
MIY
MKTA_Y
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNI
MNRO
MNR
MO
MOD
MOG_A
MHK
MOLX
MOLX_A
RT
MSI
MPA
TELL
MPR
MQT
MQY
MCS
MCY
MI
MRK
MRO
MRTN
MSB
MASC
MSCC
MSEX
MSF
MSFT
MSM
MSW
POWR
MTG
MTRX
MTSC
MTB
MTX
MU
MUR
MUS
MVF
MXF
MXIM
MXWL
MYC
MYD
MYE
MYF
MYI
MYL
MYN
NAC
NAFC
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NCA
NCP
NE
NDSN
NEM
NEOG
NAVB
NEWP
NFG
NXG
NHC
NHI
NHP
NI
NIF
NIM
NIO
NJR
NKE
NL
NMA
THC
NMO
NNN
NNP
JWN
NOC
NOVL
NPBC
NPF
NPI
NPK
NPM
NPP
NR
NQC
NQI
NQJ
NQM
NQN
NQS
NQU
NSC
NSM
NTP
NTRS
ES
NUC
NUE
NUHC
NUN
NUV
NVC
NVLS
NVN
NVO
NVR
NWL
NWLI
NWN
TFCF
NXP
NXQ
NXR
NYT
NZT
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OLP
OMC
OMI
ORB
ORBK
ORCL
ORI
OSG
OSK
OTTR
OXM
OXY
PHX
PRK
PARL
FCFS
PAYX
PBCT
PBI
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PESI
PDCE
PFD
PFE
PG
PGR
PH
RNST
PHII_K
PHF
PHG
PHI
PHM
PIM
PIR
PKD
PKE
PKY
PLA
PLAB
PLFE
PLL
PLXS
RDNT
PMFG
PMM
PTC
PNC
PNM
PNNW
PNR
PNW
PNY
POM
POPE
FIZZ
POT
POWL
PPD
PPG
PPL
PPR
PPT
