ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
TAP
ACET
IEP
RAMP
ADBE
ADI
ADM
ADX
AEM
AEG
AEP
AEPI
AES
AET
AFL
AGCO
HES
AIG
AIN
AIR
AJG
AKRX
MATX
ALK
ALKS
ALOG
ALX
AMAT
AMD
AME
TWX
AVD
AMGN
TVTY
AMWD
AN
ANAT
AON
APA
APC
APD
APH
APOG
ATU
AIRM
AAN
ARW
ASA
ASB
ASGN
ASH
ASR
ASTE
OA
ATNI
ATO
ATRO
ATW
AU
ADP
AMAG
AVP
AVT
AVHI
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
BCE
BCR
BCS
BDX
BEAV
BEN
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BCPC
NCS
BLL
BLX
BMI
BMS
BMTC
BMY
BNS
BOBE
BOH
BOKF
BXS
BONT
BPL
BPOP
BPT
BRC
BRK_A
BRO
BSTC
BSX
BT
MTRN
PTVC_B
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CASY
CAT
CATY
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CDI
CAH
CDNS
CECE
CEF
CELG
CERN
CET
CFR
CGNX
CHCO
CHD
CHFC
CPK
CI
CINF
CIA
CKH
CL
CLC
CDZI
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMO
CRK
CMS
CMTL
CNA
CNMD
CMD
COG
COHU
COHR
COKE
COLB
COO
COST
COT
CP
CPB
CPF
CR
CRH
CRS
CRUS
CRVL
CSC
CSCO
CSL
CSX
CTAS
CTB
CTL
CTS
CTWS
CUB
CMI
CUZ
CVBF
CW
CWT
CX
CY
CYBE
FTR
D
DAIO
DBD
ASNA
DCI
DCO
DD
DDS
DE
DGII
CVA
DHR
DIA
DIOD
DIS
DLX
DNB
DNP
RRD
DOV
DOW
DRE
LCII
DHI
UFS
DTE
USAU
DUK
DVN
ATGE
DY
EAT
EV
EBF
ECL
ECOL
ED
EDE
EFII
EFX
EGN
EGP
ELP
ELY
EMR
ENZ
EOG
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXAR
EXPD
EZPW
F
OPY
CLGX
FARM
FAST
FAX
FNB
FBNC
FC
FCF
FCNC_A
M
FDX
FELE
FFBC
FFKT
FBP
FICO
FINL
FISV
FITB
FLIC
FLO
FMBI
FMC
FOE
S
FONR
NEE
FRED
FRME
FRT
FSS
FUL
FULT
FUN
GAB
GAM
GBCI
GVA
TGNA
BGC
GCO
GD
GE
INO
RHP
GGG
GIB
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GATX
GNCM_A
GNTX
GPC
GPS
GRA
GRC
GROW
GT
GTY
GV
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HL
HMC
HMN
HMSY
HFC
HOLX
HOV
HP
HQH
HQL
HRB
EHC
HRL
EQC
HRS
HSC
HSY
HTLD
HUBB
HUM
HPQ
HXL
IBCP
IBM
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IFF
TILE
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
INDB
TCX
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IONS
ITW
IVC
IX
JBHT
JBSS
JCP
JEC
JFC
JJSF
JKHY
JNJ
K
KAMN
KBAL
KBH
KELY_A
KEX
KEY
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMT
KO
KOPN
KR
KSS
KSU
KTF
LABL
LAKE
LANC
LAYN
LDL
LDR
AXGN
LEG
LEN
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LNC
LNCE
LOW
LPX
LRCX
LXU
LSCC
LTC
LB
L
XCRA
JEF
LUV
LUX
LZB
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
MCA
MKC
MCD
MDC
MDP
MDR
MDT
MDU
MED
MEG
MENT
MEOH
MERC
CVS
MEI
MFC
MGA
MGM
MGRC
SPGI
MIN
MITK
MIY
MLAB
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNRO
MNR
MO
MOCO
MOD
MOG_A
MHK
RT
MSI
TELL
MQY
MCS
MCY
MRK
MRO
MRTN
MSB
MSCC
MSEX
MSFT
MSM
MTG
MTRX
MTSC
MTB
MTX
MU
MUR
MVF
MXF
MXIM
MXWL
MYD
MYE
MYI
MYL
MYN
NAC
NAN
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NE
NDSN
NEM
NEOG
NFG
NHC
NHI
NI
NJR
NKE
THC
NNN
JWN
NOC
NPK
NR
NQP
NSC
NTP
NTRS
ES
NUE
NUV
NVO
NVR
NWL
NWLI
NWN
TFCF
NYT
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OMC
OMI
ORBK
ORCL
ORI
OSK
OTTR
OXM
OXY
PRK
PATK
FCFS
PAYX
PBCT
PBI
PCAR
PCG
PCH
PMD
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PDCE
PFE
PG
PGR
PH
RNST
PHG
PHI
PHM
PIR
PKD
PLAB
VBIV
PLXS
RDNT
PTC
PNC
PNM
PNR
PNW
FIZZ
POT
POWL
PPG
PPL
PPR
PPT
PRGO
PRGS
PSB
WTR
PVH
PVAC
PWR
PX
ARGO
KWR
QCOM
QDEL
NVLN
NXGN
R
RAD
RAVN
RBC
DORM
RDC
REGN
RES
RGEN
RGS
RGLD
RGR
RHI
RJF
RLI
ROG
ROK
ROL
ROP
ROST
RPM
RTN
RIO
RVT
SAFM
BSAC
SSL
T
SBUX
SCG
SCHW
SCHL
SCL
SCLN
SMG
SEB
SEE
SEIC
SF
SFNC
SHLM
ICON
SHW
SIGI
SIGM
STC
SIVB
SJI
JOE
SJT
SJW
SKYW
SLB
SLM
AOS
SMTC
SMP
SMRT
SNA
SNE
PII
SNPS
SNV
SO
SONC
SON
SPA
SPAR
TRV
CAA
SPLS
SPNC
SPXC
SRCE
SCI
SSP
STAA
STBA
STT
SAN
STI
STJ
STKL
STE
SYK
SCNB
TLRD
SUP
SVU
SWK
SWN
SWX
SXI
SYMC
SYY
TNC
TARO
TCF
TCO
TMP
TDS
TDW
TDY
TECD
TECH
TEF
TER
TEVA
TEX
TFX
TEN
THO
TIF
TJX
TGB
TKR
TISI
TMK
TMO
TOL
TOT
TM
TPL
TR
TRC
TRMB
TRMK
TRN
TROW
TRP
TRR
TRST
ANDV
TSS
TTC
TTI
TXN
TXT
TY
JCI
TYL
TSN
UBSI
UDR
UFCS
UFI
UGI
UAM
UHS
UHT
UIS
UL
UMH
UN
UNF
UNH
KMPR
UNM
UNP
UNT
USA
USG
MUX
USM
USPH
ESND
UTL
UTX
UVV
VAL
VMI
VAR
VFC
VGM
VHI
CBS
VKQ
VLGE_A
VLO
VMC
VMO
VLY
VNO
VOD
VISI
VOXX
VRTX
VSH
ASUR
WABC
WBA
WASH
TTEK
WTS
WBK
WBS
WLB
WDC
WDFC
WEC
WERN
WFC
WFM
WAFD
WGL
WGO
WHR
JW_A
WIRE
WMB
WMK
WMT
WNC
GHC
WR
WRE
WRI
WRLD
WSBC
WSM
WSO
WST
WOR
WWW
WY
X
XL
XLNX
XOMA
XOM
XRAY
XRX
Y
YRCW
FL
ZBRA
ZEUS
ZF
ZION
SPB
ZTR
CREE
CRY
CHK
SITC
IIM
ELS
SPY
UEIC
AGN
CB
ALG
AVID
CHS
CHDN
ETH
INTU
LSTR
MAGS
MCHP
SCON
SCVL
SYBT
ATR
BANF
FOSL
GGP
JBL
MSL
ORLY
RCL
