ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
TAP
ACET
ACG
ACI
ACO
IEP
RAMP
ADBE
ADI
ADM
ADX
AEM
AEG
AEP
AEPI
AES
AET
AFL
ATAX
AGCO
AGN
AM
HES
AIG
AIN
AIR
AJG
AKRX
ALU
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAT
BEAM
AMD
AME
TWX
AVD
AMGN
TVTY
AMSC
AMWD
AN
ANAT
ANEN
ANN
AON
APA
CLFD
APC
APD
APFC
APH
APOG
ATU
AIRM
ARG
AAN
ARW
ASA
ASB
ASEI
ASGN
ASH
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATW
ATX
AU
ADP
AMAG
AVP
AVT
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
OMX
BCE
BCR
BCS
BDX
BEAV
BEN
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BIOC
BK
BKH
BKE
WRB
BKR
BKT
BLC
BCPC
NCS
OIBR
BLL
BLX
BMC
BMI
BMS
BMY
BNA
BNS
BOBE
BOH
BOKF
BXS
BONT
BPL
BPOP
BPT
BRC
BRE
BRK_A
BRO
BRY
BSX
BTX
BT
MTRN
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CAS
CASC
CASY
CAT
CATY
CB
CRBC
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCUR
CCU
CDE
CAH
CDNS
CECE
CEF
CELG
CERN
CFR
CGNX
CHD
CKP
CHFC
CHN
CPK
CI
CINF
CKEC
CKH
CL
CLC
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMCS_K
CMO
CRK
CMS
CMTL
CNA
CNW
CHG
CNL
CNMD
CMD
COG
COHR
COLB
COO
COST
COT
CP
CPB
CPF
CPSS
CPWR
CQB
CR
CRH
CRS
CRUS
CRVL
CSC
CSCO
CSL
CSX
CTAS
CTB
CTL
CTS
CTWS
CUB
CMI
CUZ
CVBF
CVC
CVV
CVH
CW
CWT
CX
CY
CYE
CYN
FTR
D
DBD
ASNA
DCI
DCO
DD
DDS
DE
GURE
CVA
DHR
DIA
DIOD
DIS
DLX
TGA
DNB
DNP
RRD
DOV
DOW
DRE
LCII
DHI
UFS
DTE
DUK
DVN
ATGE
DWSN
DY
EAT
EV
ECL
ECOL
ED
EDAC
EDE
EFII
EFX
EGN
EGP
ELN
ELP
ELY
EMC
EMF
EMR
KMP
ENZN
EOG
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXAR
EXPD
EZPW
F
CLGX
FAST
FAX
FNB
FCE_A
FCF
FCNC_A
M
FDO
FDX
FELE
FFBC
FFCH
FBP
FICO
FINL
FISV
FITB
FLO
FLOW
FMBI
FMC
FOE
FST
S
FONR
NEE
FRED
FRME
FRT
FRX
FSS
FSTR
FUL
FULT
FUN
FUR
FWLT
GAB
GBCI
GBL
GVA
GCH
TGNA
BGC
GCO
GD
GE
INO
RHP
AXLL
GGG
GHM
GIB
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GLF
GATX
GNI
GNTX
GPC
GPS
GRA
GRC
GT
GTY
GV
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HNGR
HITK
TRIB
HL
HMA
HMC
HMN
HMSY
HNZ
HFC
HOLX
HOT
HOV
HP
HQH
HRB
EHC
HRL
EQC
HRS
HSC
HSY
HTCH
HTLD
HTR
HUBB
HUM
HPQ
HXL
IBCP
IBM
ICA
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IFF
TILE
IGT
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
INDB
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IRF
IONS
ITW
IVC
IX
EPHC
JBHT
JCI
JCP
JEC
JJSF
JKHY
JNJ
JNY
K
KAMN
KBAL
KBH
KDN
KELY_A
KEX
KEY
KIM
VIVO
KLAC
KLIC
KMB
KMT
KO
KR
KSS
KSU
KSWS
KTF
KUB
LABL
LANC
LAYN
LDR
LEE
LEG
LEN
LEO
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LNC
LNCE
EZCH
LOW
LPX
LRCX
LXU
LSCC
LSI
LTC
LB
L
XCRA
LUFK
JEF
LUV
LUX
LZB
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
PC
MCA
MKC
MCD
MCR
MCRS
MDC
MDCI
MDP
MDR
MDT
MDU
MED
MEG
MEN
MENT
MEOH
CVS
MEI
MFC
MGA
MGM
MGRC
SPGI
MIN
MITK
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNRO
MO
MOD
MOG_A
MHK
MOLX
MOLX_A
RT
MSI
MPR
MQY
MCY
MRK
MRO
MRTN
MSB
MSCC
MSFT
MSM
POWR
MTG
MTRX
MTSC
MTB
MTX
MU
MUR
MVF
MXF
MXIM
MXWL
MYD
MYE
MYI
MYL
MYN
NAFC
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NE
NDSN
NEM
NEOG
NAVB
NEWP
NFG
NHI
NI
NIO
NJR
NKE
NMA
THC
NMO
NNN
JWN
NOC
NPBC
NPI
NPK
NPM
NPP
NR
NQI
NQM
NQS
NQU
NSC
NTP
NTRS
NTSC
ES
NUE
NUV
NVO
NVR
NWL
NWN
TFCF
NYT
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OLP
OMC
OMI
ORB
ORBK
ORCL
ORI
OSK
OTTR
OXM
OXY
PRK
PATK
FCFS
PAYX
PBCT
PBI
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PDCE
PFE
PG
PGR
PH
RNST
PHG
PHI
PHM
PIR
PKD
PKY
PLAB
PLL
PLXS
PMM
PTC
PNC
PNM
PNR
PNW
PNY
POM
POT
POWL
PPG
PPL
PPR
PPT
PRCP
PRGO
PRGS
PL
PSB
WTR
PT
PVH
PVAC
CSH
PWR
PX
ARGO
KWR
QCOM
QDEL
NXGN
ZQK
R
RAD
RAVN
RBC
DORM
RDC
HTSI
REGN
RENT
RES
RGEN
RGS
RGLD
RGR
RHI
RJF
RLI
RTK
RBN
ROCM
ROG
ROK
ROL
ROP
ROST
RPM
RTI
RTN
RIO
RVT
RYL
SAFM
BSAC
SSL
T
NEON
SBR
SBUX
SCG
SCHW
SCHL
SCL
SCLN
SMG
SEB
SEE
SEH
SEIC
SF
SFD
SFE
SFY
SHFL
SHLM
ICON
SHW
SI
SIAL
SIGI
SIGM
STC
SIVB
SJI
JOE
SJT
SJW
SKYW
SLB
HSH
SLM
AOS
SMTC
SMP
SMRT
SNA
SNE
SNFC_A
PII
SNPS
SNV
SO
SONC
SON
SPA
TRV
CAA
SPLS
SPNC
SPXC
SR
NVE
SCI
SSP
STAA
STT
SAN
STEC
STEI
STI
STJ
STKL
STL
STR
STE
SYK
STSA
TLRD
SUP
SUSQ
SVU
SWK
SWN
SWX
SWY
SXI
SYMC
SYY
TAC
TNC
TARO
TCF
TCO
TMP
TWIN
TDS
TDW
TDY
TE
TECD
TECH
TEF
TER
TEVA
TEX
TFX
TG
TEN
THO
TIF
TJX
TKR
TLAB
TISI
TMK
TMO
TOL
TOT
TM
TR
TRMB
TRMK
TRN
TROW
TRP
TRST
CTG
ANDV
TSS
TTC
TTF
TTI
TXI
TXN
TXT
TY
JCI
TYL
TSN
OUBS
UBSI
UDR
UFI
UGI
UAM
UHS
UHT
UIL
UIS
UL
UN
UNF
UNH
KMPR
UNM
UNP
UNT
URS
USA
