ARNC
AAPL
ABAX
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
TAP
ACET
IEP
RAMP
ADBE
ADI
ADM
ADX
AEM
AEG
AEP
AES
AET
AFL
AGCO
HES
AIG
AIN
AIR
AJG
AKRX
MATX
ALK
ALKS
ALOG
ALX
AMAT
AMD
AME
TWX
AVD
AMGN
TVTY
AMSC
AMSW_A
AMWD
AN
ANAT
AON
APA
APC
APD
APH
APOG
ATU
AAN
ARW
ASB
ASGN
ASH
ASR
ASTE
OA
ATNI
ATO
ATRO
AU
ADP
AMAG
AVP
AVT
AVHI
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
BCE
BCS
BDX
BEN
BF_A
BF_B
BGG
BHE
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BCPC
NCS
BLL
BLX
BMI
BMS
BMTC
BMY
BNS
BOBE
BOH
BOKF
BXS
BOOM
BPL
BPOP
BPT
BRC
BRK_A
BRO
BSTC
BSX
BTX
BT
MTRN
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CASY
CAT
CATY
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CAH
CDNS
CEF
CELG
CVM
CERN
CFR
CGNX
AEF
CHCO
CHD
CHFC
CPK
CI
CINF
CKH
CL
CDZI
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMO
CRK
CMS
CMTL
CNA
CNMD
CMD
JNP
COG
COHU
COHR
COKE
COLB
COO
COST
COT
CP
CPB
CPF
CR
CRH
CRS
CRUS
CRVL
CSBR
CSCO
CSL
CSWC
CSX
CTAS
CTB
CTL
CTS
CTWS
CUB
CMI
CUZ
CVBF
CW
CWT
CX
CY
FTR
D
DAIO
DBD
ASNA
DCI
DCO
DDS
DE
CVA
DHR
DIA
DIOD
DIS
DLX
TGA
DNB
DNP
RRD
DOV
DRE
LCII
DHI
DSM
UFS
DTE
USAU
DUK
DVN
ATGE
DXR
DY
EAT
EV
EBF
ECL
ECOL
ED
EFII
EFX
EGN
EGP
ELP
ELY
EMCI
EMF
EMR
EOG
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXPD
EZPW
F
OPY
CLGX
FARM
FAST
FAX
FNB
FBNC
FC
FCE_A
FCF
FCNC_A
M
FDX
FELE
FFBC
FFKT
FBP
FICO
FINL
FISV
FITB
FLIC
FLO
FMBI
FMC
FOE
S
NEE
FRED
FRME
FRT
FSS
FUL
FULT
FUN
GAB
GAM
GBCI
GVA
TGNA
BGC
GCO
GD
GE
INO
RHP
GGG
GIB
GIII
GILD
GIM
GIS
GLT
GLW
GSK
GATX
GNCM_A
GNTX
GPC
GPS
GRA
GRC
GROW
GSBC
GT
GTY
GWW
AJRD
HA
HAE
HAL
MNST
HAS
HVT
HRC
HBAN
HWC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HNGR
HL
HMC
HMN
HMSY
HFC
HOLX
HOV
HP
HQH
HQL
HRB
EHC
HRL
EQC
HRS
HSC
HSY
HTLD
HUBB
HUM
HPQ
HXL
IBCP
IBM
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IFF
TILE
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
INDB
TCX
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IONS
ITW
IVC
IX
JBHT
JBSS
JCP
JEC
JJSF
JKHY
JNJ
K
KAMN
KBAL
KBH
KELY_A
KEX
KEY
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMT
KO
KOPN
KR
KSS
KSU
KTF
LABL
LANC
LAYN
LDL
AXGN
LEG
LEN
LEO
LFUS
SR
LNN
LLY
LM
LNC
LNCE
LOW
LPX
LRCX
LXU
LSCC
LTC
LB
L
XCRA
JEF
LUV
LZB
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
MCA
MKC
MCD
MDC
MDP
MDR
MDT
MDU
MED
MEOH
MERC
CVS
MEI
MFC
MGA
MGM
MGRC
SPGI
MITK
MLAB
MLHR
MLI
MMC
MMM
MMSI
MMU
MSA
MNRO
MNR
MO
MOD
MOG_A
MHK
MSI
TELL
MQY
MCS
MCY
MRK
MRO
MRTN
MSB
MSCC
MSEX
MSFT
MSM
MTG
MTRX
MTSC
MTB
MTX
MU
MUR
MVF
MXIM
MXWL
MYD
MYE
MYI
MYL
MYN
NAC
NANO
NAV
NAVG
NBL
NBR
NBTB
NE
NDSN
NEM
NEOG
NFG
NHC
NHI
NI
NJR
NKE
THC
NNN
JWN
NOC
NPK
NR
NSC
NTP
NTRS
ES
NUE
NUV
NVO
NVR
NWL
NWLI
NWN
TFCF
NYT
ITI
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OMC
OMI
ORBK
ORCL
ORI
OSK
OTTR
OXM
OXY
PRK
PATK
FCFS
PAYX
PBCT
PBI
PCAR
PCG
PCH
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PDCE
PFE
PG
PGR
PH
RNST
PHG
PHI
PHM
PIR
PKE
PLAB
PLXS
RDNT
PTC
PNC
PNM
PNR
PNW
FIZZ
POT
PPG
PPL
PPR
PPT
PRGO
PRGS
PSB
WTR
PAR
PVH
PVAC
PWR
PX
ARGO
KWR
QCOM
QDEL
NVLN
NXGN
R
RAD
RAVN
RBC
DORM
RDC
REGN
RES
RGEN
RGS
RGLD
RGR
RHI
RJF
RLI
ROG
ROK
ROL
ROP
ROST
RPM
RTN
RIO
RVT
SAFM
BSAC
SSL
T
SBUX
SCG
SCHW
SCHL
SCL
SMG
SEB
SEE
SEIC
SF
SFE
SFNC
SHLM
ICON
SHW
SIGI
SIGM
STC
SIVB
SJI
JOE
SJT
SJW
SKY
SKYW
SLB
SLM
IIN
AOS
SMTC
SMP
SMRT
SNA
SNE
PII
SNPS
SNV
SO
SONC
SON
SOR
SPA
SPAR
TRV
CAA
SPXC
SRCE
SCI
SSP
STAA
STBA
STT
SAN
STI
STKL
STE
SYK
TLRD
SUP
SVU
SWK
SWN
SWX
SXI
SYMC
SYY
TNC
TARO
TCF
TCO
TMP
TDS
TDY
TECD
TECH
TEF
TER
TEVA
TEX
TFX
TG
TEN
THO
TIF
TJX
TGB
TKR
TISI
TMK
TMO
TOL
TOT
TM
TPL
TR
TRC
TRMB
TRMK
TRN
TROW
TRP
TRST
ANDV
TSS
TTC
TTF
TTI
TXN
TXT
TY
JCI
TYL
TSN
UBSI
UDR
UFCS
UFI
UGI
UHS
UHT
UIS
UL
UMH
UN
UNF
UNH
KMPR
UNM
UNP
UNT
USA
USAK
USG
MUX
USM
USPH
ESND
UTL
UTMD
UTX
UVV
VMI
VAR
VFC
VGM
VHI
CBS
VICR
VKQ
VLO
VMC
VMO
VLY
VNO
VOD
VRTX
VSH
ASUR
WABC
WBA
WASH
TTEK
WTS
WBK
WBS
WDC
WDFC
WEC
WERN
WFC
WAFD
WGL
WGO
WHR
JW_A
WIRE
WMB
WMK
WMT
WNC
GHC
WR
WRE
WRI
WRLD
REIS
WSBC
WSM
WSO
WST
WOR
WWW
WY
X
XL
XLNX
XOMA
XOM
XRAY
XRX
Y
YRCW
FL
ZBRA
ZEUS
ZION
SPB
ZTR
CREE
CRY
CHK
SITC
IIM
ELS
RCKY
SPY
UEIC
AGN
CB
ALG
AVID
CHS
CHDN
ETH
INTU
LSTR
MCHP
DEST
SCVL
SYBT
ATR
BANF
FOSL
GGP
JBL
ORLY
RCL
SANM
TCBK
ANIK
GABC
HR
PMO
RGA
RIG
SKT
TWI
BBSI
BDN
FLIR
KGC
LBY
PZZA
VCV
WSFS
YPF
AWF
CPT
KTEC
STRL
SGY
SHI
BWA
EQR
MCRI
REX
AAON
BKS
CASH
SIG
