ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
VBF
TAP
ACET
ACG
ACI
ACO
IEP
RAMP
ADBE
ADI
ADM
ADX
AE
AEM
AEG
AEP
AEPI
AES
AET
AFL
ATAX
AGCO
AGN
HES
AHPI
AIG
AIN
AIR
AJG
AKRX
ALU
ALCO
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAT
BEAM
AMD
AME
TWX
AVD
AMGN
TVTY
AMSC
AMSW_A
AMWD
AN
ANAT
ANEN
ANN
AON
AP
APA
APAG_F
CLFD
APC
APD
APFC
APH
APOG
ATU
AIRM
ARG
AAN
AROW
ARW
ASA
ASB
ASEI
ASGN
ASH
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATW
ATX
AU
ADP
AMAG
AVP
AVT
AVHI
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
BCE
BCR
BCS
INSI
BDX
BEAV
BEN
BF_A
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BKT
BCPC
NCS
OIBR
BLL
BLX
BMI
BMS
BMTC
BMY
BNA
BNS
BOBE
BOH
BOKF
BXS
BONT
BOOM
BPL
BPOP
BPT
BRC
BRE
BRK_A
BRO
BSET
BSTC
BSX
BTX
BT
MTRN
PTVC_B
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAMP
CAJ
CAS
CASY
CAT
CATY
CB
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCUR
CCU
CDE
CDI
CAH
CDNS
CECE
CEF
CELG
CVM
CERN
CET
CFR
CGNX
AEF
CHCO
CHD
CKP
CHFC
CHN
CPK
CI
CINF
CIA
CKEC
CKH
CL
CLC
CDZI
CLF
CLH
CLM
CLSN
CLX
CMA
CMC
CMCS_A
CMCS_K
CMO
CRK
CMS
CMTL
CNA
CNW
CNL
CNMD
CMD
COG
COHU
COHR
COKE
COLB
COO
COST
COT
CP
CPB
CPF
CPSS
CPWR
CQB
CR
CRH
CRRC
CRS
CRT
CRUS
CRVL
CSC
CSCO
CSL
CSS
CSWC
CSX
CTAS
CTB
CTL
CTO
CTS
CTWS
CUB
CULP
CMI
CUZ
CVBF
CVC
CVV
TSI
CW
CWT
CX
CXE
CY
CYN
FTR
D
DBD
ASNA
DCI
DCO
DD
DDS
DE
GURE
DGAS
DGII
CVA
DHR
DIA
DIOD
DIS
DLX
TGA
DMF
DNB
DNP
RRD
DOV
DOW
DRCO
DRE
LCII
DHI
DSM
UFS
DTE
DTF
USAU
DUC
DUK
DVN
ATGE
DWSN
DXYN
DY
EAT
EV
EBF
ECL
ECOL
ED
EDE
EFII
EFX
EGN
EGP
ELP
ELRC
ELY
EMC
EMCI
EMF
EML
EMR
KMP
ENZ
ENZN
EOG
EQT
EA
ESCA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXAR
EXPD
EZPW
F
OPY
CLGX
FARM
FAST
FAX
FNB
FBNC
FC
FCE_A
FCF
FCNC_A
M
FDO
FDX
FELE
FFBC
FFKT
FBP
FICO
FINL
FISV
FITB
FLIC
FLO
FLOW
FLXS
FMBI
FMC
FOE
FST
S
FONR
NEE
FRED
FRME
FRT
FRX
FSS
FSTR
FUL
FULT
FUN
FUR
FWLT
GAB
GAM
GBCI
GBL
GVA
TGNA
BGC
GCO
GD
GE
INO
RHP
GF
AXLL
GGG
GHM
GIB
GIGA
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GLF
GATX
GNCM_A
GNI
GNTX
GPC
GPS
GRA
GRC
GSBC
GT
CLRO
GTY
GV
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HNGR
TURN
HILL
HITK
TRIB
HL
HMA
HMC
HMN
HMSY
HFC
HOLX
HOT
HOV
HP
HQH
HQL
HRB
EHC
HRL
EQC
HRS
HSC
HSY
HTCH
HTLD
HTR
HUB_A
HUBB
HUM
HURC
HWKN
HPQ
HXL
HYB
IAF
IBCP
IBM
ICA
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IFF
TILE
IG
IGT
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
INDB
TCX
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IRF
ISH
ISIG
IONS
ITIC
ITW
IVC
IX
JBHT
JBSS
JCI
JCP
JEC
JHI
JJSF
JKHY
JNJ
JNY
JOF
K
KAMN
KBAL
KBH
KCLI
KELY_A
KEX
KEY
KF
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMM
KMT
KO
KOPN
KR
KSS
KSU
KTF
KYO
LABL
LAKE
LANC
LAWS
LAYN
LCUT
LDL
LDR
AXGN
LEE
LEG
LEN
LEO
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LNC
LNCE
EZCH
LOJN
LOW
LPX
LRCX
LXU
LSCC
LSI
LTC
LB
L
XCRA
JEF
LUV
LUX
NBBC
LZB
MAG
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
MCA
MKC
MCD
MCR
MCRS
MDC
MDCI
MDP
MDR
MDT
MDU
MED
MEG
MEN
MENT
MEOH
MERC
CVS
MEI
MFC
MFI
MFM
PPIH
MFT
MGA
MGF
MGM
MGIC
MGRC
MHF
SPGI
MIN
MITK
MIY
MLAB
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNI
MNRO
MNR
MO
MOD
MOG_A
MHK
RT
MSI
MPA
TELL
MQT
MQY
MCS
MCY
MRK
MRO
MRTN
MSB
MASC
MSCC
MSEX
MSF
MSFT
MSM
MSON
POWR
MTG
MTR
MTRX
MTS
MTSC
MTB
MTX
MU
MUR
MUS
MVF
MXF
MXIM
MXWL
MYC
MYD
MYE
MYF
MYI
MYJ
MYL
MYM
MYN
NAC
NAN
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NCA
NCP
NE
NDSN
NEM
NEOG
NAVB
NRT
NEWP
NFG
NHC
NHI
NI
NIM
NIO
NJR
NKE
NMA
THC
NMO
NNJ
NNN
NNP
NNY
JWN
NOC
NPBC
NPF
NPI
NPK
NPM
NPP
NR
NQC
NQI
NQJ
NQM
NQP
NQS
NQU
NSC
NSSC
NTP
NTRS
NTX
ES
NUC
NUE
NUM
NUO
NUV
NVC
NVO
NVR
NWL
NWLI
NWN
TFCF
NXP
NXQ
NXR
NYT
OBCI
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
ODC
OKE
ONB
OLN
BRS
OLP
OMC
OMI
ORB
ORBK
ORCL
ORI
OSK
OTTR
OXM
OXY
PHX
PRK
PATK
FCFS
PAYX
PBCT
PBI
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDEX
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PESI
PDCE
PFD
PFE
PG
PGR
PH
RNST
PHII_K
PHF
PHG
PHI
PHM
PIM
PIR
PKD
PKE
PKY
PLAB
PLL
PLXS
RDNT
PMFG
PMM
PTC
PNC
PNM
PNR
PNW
PNY
POM
FIZZ
POT
POWL
PPG
PPL
PPR
PPT
PRCP
PRGO
PRGS
PL
PSB
WTR
PT
PTSI
PVH
PVAC
CSH
PWR
PX
ARGO
KWR
QCOM
QDEL
NVLN
NXGN
ZQK
R
RAD
RAVN
RBC
DORM
RDC
HTSI
REFR
REGN
RELL
RENT
RES
DFZ
RGEN
RGS
RGLD
RGR
RHI
RJF
RLI
RTK
ROG
ROK
ROL
ROP
ROST
RPM
RTI
RTN
RIO
RVT
RYL
SAFM
BSAC
SSL
T
NEON
SBR
SBUX
SCE_PRB
SCG
SCHW
SCHL
SCL
SCLN
SMG
SEB
SEE
