ARNC
AAPL
ABAX
DDC
ARCB
RINO
ABK
ABM
ABMD
ABT
GOLD
AB
ADSK
VBF
TAP
ACET
ACF
ACG
ACI
ACO
IEP
ACV
RAMP
ADBE
ADCT
ADI
ADM
SXCL
ADVNB
ADX
AEM
AEG
AEP
AEPI
AES
AET
AFL
ATAX
AGCO
AGN
AM
HES
AIB
AIG
AIN
AIR
AJG
AKRX
ALU
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAT
BEAM
AMD
AME
TWX
AMFI
AVD
AMGN
TVTY
AMLN
AMN
AMPH
AAMRQ
AMSC
AMWD
AN
ANAT
ANEN
ANN
AON
AP
APA
APAG_F
CLFD
APB
APC
APD
APH
APOG
ATU
ARA
AIRM
ARG
AAN
AROW
ARTG
ARW
ASA
ASB
ASEI
ASGN
ASGR
ASH
ASMI
AIM
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATSI
ATW
AU
ADP
AMAG
AVP
AVT
AVHI
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAMM
BAX
BBBY
BBVA
BBY
BC
OMX
BCE
BCL
BCR
BCS
BDK
BDX
BEAV
BEC
BEN
BEZ
BF_A
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BJS
BK
BKH
BKE
WRB
BKR
BKT
BKUNA
BLC
BCPC
NCS
OIBR
BLL
BLUD
BLX
BMC
BMI
BMS
BMT
BMY
BNA
BNE
BNI
BNS
BOBE
BOH
BOKF
BXS
BONT
BOOM
ABH
BPL
BPOP
BPT
BRC
BRE
BRK_A
BRO
BRY
BSP
BSTC
BSX
BTX
BT
MTRN
CAL
CA
CACC
CACI
CATO
CBY
CAG
CAKE
CAMD
CAMP
CAJ
CKR
CAS
CASC
CASY
CAT
CATY
CB
CRBC
CBC
CBE
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CDI
CAH
CDNS
CEF
CEGE
CELG
CVM
CEPH
CERN
CET
CFR
CGNX
CHB
CHCO
CHD
CKP
CHFC
CHN
CPK
CHRS
CHTT
CHUX
CI
CINF
CIA
CKEC
CKH
CL
CLC
CDZI
CLF
CLH
CLM
CLX
CLZR
CMA
CMC
CMCS_A
CMCS_K
CMO
CRK
CMS
CMTL
CNA
CNW
CHG
CNL
CNMD
CMD
COG
COHU
COHR
COKE
COLB
COMS
COO
COST
COT
CP
CPB
CPF
CPWR
CPY
CQB
CR
CRD_A
CRD_B
CRDN
CRH
CRRC
CRS
CRT
CRUS
CRVL
CSC
CSCO
CSL
CSS
CSWC
CSX
CTAS
CTB
CTL
CTO
CTS
CTWS
CTX
CUB
CMI
CUZ
CV
CVBF
CVC
TSI
CVH
CW
CWT
CX
CAV
CY
CYCL
CYE
CYN
FTR
D
DBD
ESCR
ASNA
DCI
DCO
DD
DDS
DE
GURE
DGII
CVA
DHR
DIA
DIOD
DIS
DISK
DFG
DLX
TGA
DNB
DNEX
DNP
RRD
DOV
DOW
DPL
DRCO
DRE
LCII
DHI
LCRD
DSCP
DSM
UFS
DTE
USAU
DUC
DUK
DVN
ATGE
DWSN
DY
EAT
EV
EBF
ECL
ECOL
ED
EDE
EFII
EFX
EGN
EGP
EK
ELN
ELP
ELRC
ELRN
ELY
EMC
EMCI
EMF
EMR
ENER
KMP
ENZ
ENZN
EOG
EP
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ABE
ETN
ETR
EXAR
EXPD
EZPW
F
GLCH
OPY
CLGX
FAST
FAX
FNB
FBNC
FC
FCE_A
FCF
FCNC_A
M
FDO
FDX
FED
FELE
FFBC
FFCH
FBP
FICO
FIF
FINL
FISV
FITB
FLE
FLIC
FLO
FLOW
FMBI
FMC
FNM
FOE
FST
FONR
NEE
FRD
FRE
FRED
FRME
FRT
FRX
FSII
FSS
FSTR
FDI
FUJI
FUL
FULT
FUN
FUR
FWLT
GAB
GAM
GAP
GAS
GBCI
GBE
GBL
GVA
GCH
TGNA
BGC
GCO
GD
GE
INO
GENZ
GEOI
RHP
GF
AXLL
GGG
GHM
GIB
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GM
GLF
GATX
GNCM_A
GNLB
GNTX
GPC
GPS
GR
GRA
GRB
GRC
GROW
GSBC
GT
GTY
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HVT
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HGIC
HNGR
TURN
HILL
HIT
HITK
TRIB
HL
HMA
HMC
HMN
HMSY
HNBC
HNZ
HFC
HOLX
HOT
HOV
HP
HQH
HQL
HRB
EHC
HRL
HRLY
EQC
HRS
HSC
HSY
HTCH
HTLD
HUBB
HUM
HURC
HWK
HWKN
HPQ
HXL
HYB
IAF
IBM
ICA
VRX
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IF
IFF
IFLO
TILE
IGT
DIN
IIIN
IIVI
IMGN
IMKT_A
IMMU
IMO
INDB
INFS
AEGN
INT
INTC
IP
IPG
IO
IQI
IR
IRF
ISH
IONS
ISYS
ITW
IVC
IX
EPHC
JBHT
JBSS
JCI
JCP
JEC
JJSF
JKHY
JNJ
JNY
JOF
K
KAMN
KBAL
KBH
KCLI
KDN
KELY_A
KEX
KEY
KF
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMM
KMT
KO
KOPN
KR
KSS
KSU
KSWS
KTF
KTII
KUB
KV_A
KYO
LABL
LANC
LAYN
LB
LDF
LDL
LDR
LEE
LEG
LEN
LEO
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LNC
LNCE
LNCR
EZCH
LOW
LPX
LRCX
LXU
LSCC
LSI
LTC
LB
L
XCRA
LUFK
JEF
LUV
LUX
LYTS
LZ
LZB
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
PC
MCA
MKC
MCD
MCR
MCRS
MDC
MDCI
MDP
MDR
MDT
MDU
MED
MEDX
MEG
MEN
MENT
MEOH
MERC
CVS
MESA
MEI
MFC
MFM
MGA
MGF
MGM
MGRC
SPGI
MIL
MLR
MIN
MITSY
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNI
MNRO
MNT
MO
MOD
MOG_A
MHK
MOLX
MOLX_A
RT
MSI
TELL
MPR
MQT
MQY
MCS
MCY
MI
MRK
MRM
MRO
MRTN
MSB
MSCC
MSEX
MSF
MSFT
MSM
MSW
POWR
MTG
MTRX
MTS
MTSC
MTB
MTX
MU
MUR
MUS
MVF
MVL
MXF
MXIM
MXWL
MYC
MYD
MYE
MYF
MYI
MYL
MYN
NAC
NAFC
NANO
NAV
NAVG
NBL
NBR
NBTB
NTY
NC
NE
NDSN
NEM
NEOG
NRT
NEWP
NFG
NFL
NXG
NHC
NHI
NHP
NI
NIF
NIM
NIO
NJR
NKE
NL
NMA
THC
NMO
NNJ
NNN
NNP
JWN
NOC
NOVL
NOVN
NPBC
NPF
NPI
NPK
NPM
NPP
NR
NQC
NQF
NQI
NQJ
NQM
NQN
NQP
NQS
NQU
NRGN
NSANY
NSC
NSM
NT
NTP
NTRS
ES
NUC
NUE
NUF
NUM
NUN
NUV
NVC
NVLS
NVN
NVO
NVR
NWK
NWL
NWLI
NWN
TFCF
NXP
NXQ
NXR
NYT
NZT
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OLP
OMC
OMI
ORB
ORBK
ORCL
ORI
OSG
OSK
OTTR
OXM
OXY
PHX
PRK
FCFS
PAYX
PBCT
PBI
PBKS
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PESI
PDCE
PFE
PG
PGR
PH
RNST
PHII_K
PHG
PHI
PHM
PIM
PIR
PKD
PKE
PKY
PLA
PLAB
PLFE
PLL
