ARNC
AAPL
ABAX
DDC
ARCB
ABM
ABMD
ABT
GOLD
AB
ADSK
ACAT
TAP
ACET
ACG
ACI
ACO
ACV
RAMP
ADBE
ADI
ADM
ADX
AEM
AEG
AEP
AES
AET
AFL
AGCO
AGN
AM
HES
AIB
AIG
AIN
AIR
AJG
AKRX
ALU
MATX
ALK
ALKS
ALOG
ALTR
ALX
AMAC
AMAT
BEAM
AMD
AME
TWX
AVD
AMGN
TVTY
AMLN
AMN
AAMRQ
AMSC
AN
ANAT
ANEN
ANN
AON
APA
APAG_F
APC
APD
APH
APOG
ATU
AIRM
ARG
AAN
ARTG
ARW
ASA
ASB
ASEI
ASGN
ASGR
ASH
ASMI
ASR
ASTE
GAS
OA
ATML
ATNI
ATO
ATRO
ATW
AU
ADP
AMAG
AVP
AVT
AVY
AXAS
AXP
AZO
AZZ
B
BA
BAC
BAX
BBBY
BBVA
BBY
BC
OMX
BCE
BCR
BCS
BDX
BEAV
BEC
BEN
BEZ
BF_B
BGG
BHE
BHI
BHP
BID
BIO
CASC
BK
BKH
BKE
WRB
BKT
BLC
BCPC
NCS
OIBR
BLL
BLUD
BLX
BMC
BMI
BMS
BMY
BNS
BOBE
BOH
BOKF
BXS
BONT
BOOM
BPL
BPOP
BPT
BRC
BRE
BRK_A
BRO
BRY
BSX
BTX
BT
MTRN
CAL
CA
CACC
CACI
CATO
CAG
CAKE
CAJ
CAS
CASC
CASY
CAT
CATY
CB
CRBC
CBE
CBI
CBM
CBRL
CBSH
CBU
CBT
CCC
CCEP
C
CCK
CCU
CDE
CAH
CDNS
CEF
CELG
CEPH
CERN
CFR
CGNX
AEF
CHCO
CHD
CKP
CHN
CPK
CHRS
CI
CINF
CKH
CL
CLC
CLF
CLH
CLSN
CLX
CMA
CMC
CMCS_A
CMCS_K
CMO
CRK
CMS
CMTL
CNA
CNW
CHG
CNL
CNMD
CMD
JNP
COG
COHU
COHR
COKE
COLB
COO
COST
COT
CP
CPB
CPF
CPWR
CPY
CQB
CR
CRDN
CRH
CRS
CRUS
CRVL
CSC
CSCO
CSL
CSX
CTAS
CTB
CTL
CTS
CUB
CMI
CUZ
CV
CVBF
CVC
CVV
CVH
CW
CWT
CX
CY
CYN
FTR
D
DBD
ESCR
ASNA
DCI
DCO
DD
DDS
DE
GURE
DGII
CVA
DHR
DIA
DIOD
DIS
DFG
DLX
TGA
DNB
DNEX
DNP
RRD
DOV
DOW
DPL
DRE
LCII
DHI
LCRD
UFS
DTE
DUK
DUSA
DVN
ATGE
DWSN
DY
EAT
EV
EBF
ECL
ECOL
ED
EDE
EFII
EFX
EGN
EGP
EK
ELN
ELP
ELY
EMC
EMF
EMR
ENER
KMP
ENZN
EOG
EP
EQT
EA
ESE
ESIO
ESL
ESRX
ESV
ETN
ETR
EXPD
EZPW
F
CLGX
FAST
FAX
FNB
FCE_A
FCF
FCNC_A
M
FDO
FDX
FELE
FFBC
FBP
FICO
FINL
FISV
FITB
FLO
FMBI
FMC
FOE
FST
NEE
FRED
FRT
FRX
FSII
FSS
FSTR
FUL
FULT
FUN
FUR
FWLT
GAB
GAM
GAS
GBCI
GVA
TGNA
BGC
GCO
GD
GE
GENZ
GEOI
RHP
AXLL
GGG
GHM
GIB
GIII
GILD
GIM
GIS
GK
GLT
GLW
GSK
GLF
GATX
GNCM_A
GNI
GNTX
GPC
GPS
GR
GRA
GRB
GRC
GT
GTY
GWW
AJRD
HA
HAE
HAL
MNST
HAR
HAS
HRC
HBAN
HWC
HCC
WELL
HCP
HCSG
HD
HOG
HE
HEI
HELE
HGIC
HNGR
HILL
HIT
HITK
HL
HMA
HMC
HMN
HMSY
HNZ
HFC
HOLX
HOT
HOV
HP
HQH
HQL
HRB
EHC
HRL
HRLY
EQC
HRS
HSC
HSY
HTCH
HTLD
HUBB
HUM
HWKN
HPQ
HXL
IAF
IBCP
IBM
ICA
ICUI
IDA
IDCC
BIIB
IDTI
IDXX
IEX
IFF
TILE
IGT
DIN
IIVI
IMGN
IMMU
IMO
INDB
INPH
AEGN
INT
INTC
IP
IPG
IO
IR
IRF
IONS
ISYS
ITW
IVC
IX
JBHT
JCI
JCP
JEC
JJSF
JKHY
JNJ
JNY
JOF
K
KAMN
KBH
KDN
KELY_A
KEX
KEY
KIM
VIVO
KLAC
KLIC
KMB
KEM
KMT
KO
KR
KSS
KSU
KSWS
KUB
KV_A
KYO
LABL
LANC
LAYN
LB
LDR
LEE
LEG
LEN
LFUS
SR
LNN
KATE
LLTC
LLY
LM
LMLP
LNC
LNCE
LNCR
EZCH
LOW
LPX
LRCX
LXU
LSCC
LSI
LTC
LB
L
XCRA
LUFK
JEF
LUV
LUX
LZ
LZB
MKL
MAN
MTW
SM
MAS
MTZ
MAT
MBI
MIDD
PC
MKC
MCD
MCR
MCRS
MDC
MDP
MDR
MDT
MDU
MED
MENT
MEOH
MERC
CVS
MEI
MFC
MGA
MGM
MGIC
MGRC
SPGI
MLR
MIN
MITK
MITSY
MLHR
MLI
MMC
MMM
MMSI
MMT
MMU
MSA
MNI
MNRO
MNR
MO
MOD
MOG_A
MHK
MOLX
MOLX_A
RT
MSI
MCY
MI
MRK
MRO
MRTN
MSB
MSCC
MSFT
MSM
POWR
MTG
MTRX
MTSC
MTB
MTX
MU
MUR
MXIM
MXWL
MYD
MYE
MYI
MYL
MYN
NAFC
NANO
NAV
NAVG
NBL
NBR
NBTB
NC
NE
NDSN
NEM
NEOG
NAVB
NEWP
NFG
NXG
NHC
NHI
NHP
NI
NIO
NJR
NKE
NMA
THC
NMO
NNN
JWN
NOC
NOVL
NPBC
NPI
NPK
NPM
NPP
NR
NQU
NSC
NSM
NTRS
ES
NUE
NUV
NVLS
NVO
NVR
NWL
NWLI
NWN
TFCF
NYT
NZT
OCR
ODFL
ODP
OFIX
OGE
OHI
OI
OII
OKE
ONB
OLN
BRS
OLP
OMC
OMI
ORB
ORBK
ORCL
ORI
OSG
OSK
OTTR
OXM
OXY
PRK
FCFS
PAYX
PBCT
PBI
PBT
PBY
PCAR
PCG
PCH
PCL
PCP
TPC
PDLI
PDS
PDT
PEG
PEI
PEO
PEP
PDCE
PFE
PG
PGR
PH
PHG
PHI
PHM
PIM
PIR
PKD
PKE
PKY
PLA
PLAB
PLL
PLXS
PMM
PTC
PNC
PNM
PNR
PNW
PNY
POM
POT
POWL
PPD
PPG
PPL
PPR
PPT
PDE
PRGO
PRGS
PL
PSB
WTR
GBG
PT
PVH
PVAC
PVSA
CSH
PWR
PX
ARGO
KWR
QCOM
QDEL
NVLN
NXGN
ZQK
R
RAD
RAVN
RBC
DORM
RDC
HTSI
REGN
RELL
REP
RES
RGS
RGLD
RGR
RHB
RHI
RJF
RLI
RTK
RBN
ROG
ROK
ROL
ROP
ROST
RPM
RTI
RTN
RIO
RVT
RYL
SAFM
BSAC
SSL
SATC
T
SBIB
SBR
SBUX
SCG
SCHW
SCHL
SCL
SCLN
SMG
SEB
SEE
SEIC
SF
SFD
SFE
SFY
SHFL
SHLM
ICON
SHW
SI
SIAL
SIGI
SIGM
STC
SIVB
SJI
JOE
SJT
SKYW
SLB
HSH
SLM
AOS
SMTC
SMP
SMRT
SMSC
SNA
SNE
PII
SNPS
SNV
SO
SONC
SON
TRV
SPEC
CAA
SPLS
SPXC
NVE
SCI
SSP
STAA
STBA
STT
SAN
STEC
STEI
STI
STJ
STKL
STR
STE
SYK
STSA
SUG
TLRD
SUN
SUP
SUSQ
SVU
SWK
SWN
SWS
SWX
SWY
SXI
SYMC
SYY
TNC
TBL
TCF
TCO
TWIN
TDS
TDW
TDY
TE
TECD
TECH
TEF
TER
TEVA
TEX
TFX
TG
TEN
THO
TIF
TIN
TJX
TKLC
TGB
TKR
TLAB
TISI
TMK
TMO
TMX
TNB
TOL
TOT
TM
TR
TRC
ZAZA
TRH
TRMB
